tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
165,21:58.3,24:43.6,416,Blossom St at Charles St,42.36435589,-71.06959369,182,Museum of Science,42.36769018,-71.07116282,5650,Subscriber,1982,1
1844,22:51.7,53:36.1,120,Beacon St at Charles St,42.356052,-71.069849,69,Coolidge Corner - Beacon St at Centre St,42.341598,-71.123338,5542,Subscriber,1987,1
292,23:20.1,28:12.2,338,Commonwealth Ave at Kelton St,42.34835863,-71.13997217,226,Commonwealth Ave At Babcock St,42.35154735,-71.12126246,4847,Subscriber,1995,1
18725,26:15.6,38:21.1,17,Soldiers Field Park - 111 Western Ave,42.36426344,-71.1182757,61,Boylston St at Fairfield St,42.348762,-71.082383,5460,Subscriber,1989,2
904,27:00.0,42:04.1,378,191 Beacon St,42.38032335,-71.10878613,416,Blossom St at Charles St,42.36435589,-71.06959369,4121,Subscriber,1986,1
402,27:10.5,33:52.8,66,Allston Green District - Griggs St at Commonwealth Ave,42.34922469,-71.13275303,69,Coolidge Corner - Beacon St at Centre St,42.341598,-71.123338,4673,Subscriber,1993,1
1001,28:12.9,44:54.0,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,146,Murphy Skating Rink - 1880 Day Blvd,42.336448,-71.023739,5259,Subscriber,1991,1
369,29:13.5,35:23.1,360,Bartlett St at John Elliot Sq,42.3294633,-71.0901582,5,Northeastern University - North Parking Lot,42.341814,-71.090179,4087,Subscriber,1992,1
491,29:31.3,37:42.8,47,Cross St at Hanover St,42.362811,-71.056067,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,5611,Subscriber,1958,2
1865,29:38.5,00:43.7,416,Blossom St at Charles St,42.36435589,-71.06959369,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,4453,Subscriber,1994,1
488,32:08.5,40:16.8,36,Copley Square - Dartmouth St at Boylston St,42.34992828,-71.07739207,21,Prudential Center - Belvedere St,42.34652004,-71.08065777,3757,Subscriber,1979,1
198,32:40.6,35:58.9,31,Seaport Hotel - Congress St at Seaport Ln,42.34881026,-71.04167744,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,42.351586,-71.04569256,2691,Customer,1991,1
294,32:58.0,37:52.7,130,Upham's Corner,42.31727474,-71.06537004,113,Andrew T Stop - Dorchester Ave at Dexter St,42.33047365,-71.05701685,4844,Subscriber,1994,1
1507,33:08.6,58:16.4,23,Boston City Hall - 28 State St,42.35892,-71.057629,387,Norman St at Kelvin St,42.40581172,-71.06708851,5246,Subscriber,1993,1
475,33:19.8,41:14.9,13,Boston Medical Center - E Concord St at Harrison Ave,42.33639915,-71.07306711,363,Harrison Ave at Mullins Way,42.34521562,-71.06384031,2955,Subscriber,1988,2
443,34:10.2,41:33.5,189,Kendall T,42.36242784,-71.08495474,53,Beacon St at Massachusetts Ave,42.35082681,-71.08981088,3427,Subscriber,1985,1
361,35:14.3,41:16.3,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412,-71.07657015,25,South End Library - Tremont St at W Newton St,42.341332,-71.076847,4928,Subscriber,1989,1
1133,36:41.8,55:35.7,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,180,Mt Auburn,42.37478629,-71.13320231,3919,Subscriber,1971,1
249,36:55.7,41:04.9,60,Charles Circle - Charles St at Cambridge St,42.360185,-71.07086598,49,Stuart St at Charles St,42.351146,-71.066289,4710,Subscriber,1988,2
2510,36:58.5,18:49.4,54,Tremont St at West St,42.354979,-71.063348,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,5394,Customer,1958,1
1286,37:54.3,59:20.7,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,5479,Subscriber,1995,1
473,38:17.9,46:11.8,239,Community Path at Cedar Street,42.39407224,-71.11133695,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,4890,Subscriber,1989,1
889,38:51.3,53:40.5,409,Elm St at White St,42.38952436,-71.1169414,189,Kendall T,42.36242784,-71.08495474,5554,Subscriber,1988,1
910,39:34.9,54:45.2,175,Brighton Center - Washington St at Cambridge St,42.34894857,-71.15027189,227,Silber Way,42.349496,-71.10057592,3417,Customer,1989,1
198,40:25.6,43:44.0,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,2091,Subscriber,1987,1
1786,41:23.4,11:09.6,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,146,Murphy Skating Rink - 1880 Day Blvd,42.336448,-71.023739,4957,Subscriber,1983,2
