tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
962,10/01/19 6:42:30,10/01/19 6:58:33,8,Union Square - Brighton Ave at Cambridge St,42.353334,-71.137313,11,Longwood Ave at Binney St,42.338629,-71.1065,4099,Subscriber,1992,1
833,10/01/19 6:42:59,10/01/19 6:56:52,381,Inman Square at Springfield St.,42.37438409,-71.10015746,60,Charles Circle - Charles St at Cambridge St,42.36079297,-71.07118962,2628,Subscriber,1988,2
662,10/01/19 6:43:29,10/01/19 6:54:31,161,W Broadway at D St,42.3391085,-71.0514432,35,Arch St at Franklin St,42.35533502,-71.05822917,2632,Subscriber,1993,1
734,10/01/19 6:43:37,10/01/19 6:55:51,27,Roxbury Crossing T Stop - Columbus Ave at Tremont St,42.331184,-71.095171,415,Stuart St at Berkeley St,42.34954403,-71.07242074,5809,Subscriber,1997,2
551,10/01/19 6:43:54,10/01/19 6:53:05,381,Inman Square at Springfield St.,42.37438409,-71.10015746,189,Kendall T,42.36242784,-71.08495474,2604,Subscriber,1967,1
947,10/01/19 6:44:39,10/01/19 7:00:26,58,Mugar Way at Beacon St,42.35553628,-71.0728687,161,W Broadway at D St,42.3391085,-71.0514432,2527,Subscriber,1995,1
214,10/01/19 6:44:45,10/01/19 6:48:19,362,Columbia Rd at Tierney Community Center,42.33023071,-71.05060093,113,Andrew T Stop - Dorchester Ave at Dexter St,42.33047365,-71.05701685,4182,Subscriber,1994,2
782,10/01/19 6:44:55,10/01/19 6:57:58,119,South Boston Library - 646 E Broadway,42.335741,-71.03877,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,3100,Subscriber,1993,1
962,10/01/19 6:45:00,10/01/19 7:01:03,138,Newmarket Square T Stop - Massachusetts Ave at Newmarket Square,42.326599,-71.066498,14,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,42.33741748,-71.10286117,3425,Subscriber,1992,1
464,10/01/19 6:45:45,10/01/19 6:53:29,365,Harrison Ave at Bennet St,42.3494261,-71.0620996,42,Boylston St at Arlington St,42.3525878,-71.06764905,2853,Subscriber,1971,2
490,10/01/19 6:45:47,10/01/19 6:53:58,171,Bunker Hill Community College,42.37408991,-71.06905997,141,Kendall Street,42.36356016,-71.08216792,3580,Subscriber,1992,1
678,10/01/19 6:45:49,10/01/19 6:57:08,381,Inman Square at Springfield St.,42.37438409,-71.10015746,189,Kendall T,42.36242784,-71.08495474,3712,Subscriber,1993,2
215,10/01/19 6:46:28,10/01/19 6:50:04,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,2574,Subscriber,1993,1
780,10/01/19 6:46:42,10/01/19 6:59:42,416,Blossom St at Charles St,42.36435589,-71.06959369,21,Prudential Center - Belvedere St,42.34652004,-71.08065777,3250,Subscriber,1988,1
698,10/01/19 6:47:00,10/01/19 6:58:38,103,JFK Crossing at Harvard St. / Thorndike St.,42.346563,-71.128374,11,Longwood Ave at Binney St,42.338629,-71.1065,3779,Subscriber,1993,2
245,10/01/19 6:47:31,10/01/19 6:51:36,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,189,Kendall T,42.36242784,-71.08495474,5824,Subscriber,1992,1
1239,10/01/19 6:47:53,10/01/19 7:08:32,58,Mugar Way at Beacon St,42.35553628,-71.0728687,58,Mugar Way at Beacon St,42.35553628,-71.0728687,3920,Subscriber,1995,2
741,10/01/19 6:48:03,10/01/19 7:00:25,58,Mugar Way at Beacon St,42.35553628,-71.0728687,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,5144,Subscriber,1981,2
319,10/01/19 6:48:17,10/01/19 6:53:36,4,Tremont St at E Berkeley St,42.345392,-71.069616,59,Chinatown Gate Plaza,42.351356,-71.059367,4357,Subscriber,1990,1
823,10/01/19 6:48:17,10/01/19 7:02:00,8,Union Square - Brighton Ave at Cambridge St,42.353334,-71.137313,227,Silber Way,42.349496,-71.10057592,4664,Subscriber,1991,1
1035,10/01/19 6:48:25,10/01/19 7:05:41,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,85,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927,5674,Subscriber,1971,2
950,10/01/19 6:48:55,10/01/19 7:04:45,409,Elm St at White St,42.38952436,-71.1169414,189,Kendall T,42.36242784,-71.08495474,5763,Subscriber,1988,1
280,10/01/19 6:49:10,10/01/19 6:53:51,137,Magoun Square at Trum Field,42.398365,-71.107818,328,Grove St at Community Path,42.39638681,-71.12011306,5971,Subscriber,1992,1
252,10/01/19 6:49:21,10/01/19 6:53:33,27,Roxbury Crossing T Stop - Columbus Ave at Tremont St,42.331184,-71.095171,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624445,-71.08798563,211,Subscriber,2000,1
446,10/01/19 6:49:32,10/01/19 6:56:59,131,Jackson Square T Stop,42.32293117,-71.10014141,159,S Huntington Ave at Heath St,42.32760387,-71.1108917,6157,Subscriber,1984,2
820,10/01/19 6:49:34,10/01/19 7:03:14,386,Sennott Park  Broadway at Norfolk Street,42.36860524,-71.09930186,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,4452,Subscriber,1979,2
1517,10/01/19 6:49:35,10/01/19 7:14:53,101,Ball Sq,42.39915589,-71.11102574,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,2125,Subscriber,1987,1
380,10/01/19 6:49:35,10/01/19 6:55:56,335,Harvard St at Greene-Rose Heritage Park,42.36599433,-71.09522222,228,One Memorial Drive,42.36161932,-71.08043551,4919,Subscriber,1997,1
916,10/01/19 6:49:36,10/01/19 7:04:53,296,Farragut Rd at E. 6th St,42.3334,-71.02495,24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193,-71.04436085,5866,Subscriber,1993,2
350,10/01/19 6:49:38,10/01/19 6:55:28,342,Boylston St at Jersey St,42.34465063,-71.09732501,14,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,42.33741748,-71.10286117,2204,Subscriber,1987,2
879,10/01/19 6:49:59,10/01/19 7:04:39,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,61,Boylston St at Fairfield St,42.348762,-71.082383,6065,Subscriber,1986,2
433,10/01/19 6:50:18,10/01/19 6:57:31,20,Aquarium T Stop - 200 Atlantic Ave,42.35991176,-71.05142981,24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193,-71.04436085,2450,Customer,1992,1
296,10/01/19 6:50:36,10/01/19 6:55:33,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,398,75 Binney St,42.36550729,-71.0801376,4990,Subscriber,1987,1
707,10/01/19 6:50:50,10/01/19 7:02:38,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,42,Boylston St at Arlington St,42.3525878,-71.06764905,3075,Subscriber,1965,1
322,10/01/19 6:50:56,10/01/19 6:56:18,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.108279,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,5900,Subscriber,1993,1
378,10/01/19 6:51:01,10/01/19 6:57:20,337,Roslindale Village - South St,42.287072,-71.127754,273,Forest Hills,42.300923,-71.114249,3599,Subscriber,1987,1
342,10/01/19 6:51:24,10/01/19 6:57:06,20,Aquarium T Stop - 200 Atlantic Ave,42.35991176,-71.05142981,24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193,-71.04436085,2870,Customer,1969,0
931,10/01/19 6:51:28,10/01/19 7:06:59,111,Packard Ave at Powderhouse Blvd,42.40449,-71.123413,78,Union Square - Somerville,42.3796581,-71.0939428,2700,Subscriber,1995,1
416,10/01/19 6:51:29,10/01/19 6:58:26,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193,-71.04436085,6000,Subscriber,1966,1
326,10/01/19 6:51:40,10/01/19 6:57:07,35,Arch St at Franklin St,42.35533502,-71.05822917,20,Aquarium T Stop - 200 Atlantic Ave,42.35991176,-71.05142981,5941,Subscriber,1978,1
647,10/01/19 6:51:58,10/01/19 7:02:45,381,Inman Square at Springfield St.,42.37438409,-71.10015746,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,2081,Subscriber,1988,2
2836,10/01/19 6:52:01,10/01/19 7:39:18,357,Centre St at Seaverns Ave,42.3121203,-71.1142981,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,4266,Subscriber,1993,1
1249,10/01/19 6:52:11,10/01/19 7:13:00,20,Aquarium T Stop - 200 Atlantic Ave,42.35991176,-71.05142981,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,42.34011512,-71.10061884,5670,Subscriber,1987,1
370,10/01/19 6:52:18,10/01/19 6:58:28,35,Arch St at Franklin St,42.35533502,-71.05822917,150,State Street at Channel Center,42.344137,-71.052608,2176,Subscriber,1981,1
246,10/01/19 6:52:21,10/01/19 6:56:28,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,5922,Subscriber,1987,1
723,10/01/19 6:52:59,10/01/19 7:05:02,169,Edwards Playground - Main St at Eden St,42.378965,-71.068607,192,Purchase St at Pearl St,42.354659,-71.053181,2995,Subscriber,1982,1
440,10/01/19 6:53:03,10/01/19 7:00:24,189,Kendall T,42.36242784,-71.08495474,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,3543,Subscriber,1958,1
413,10/01/19 6:53:26,10/01/19 7:00:19,437,Berkshire Street at Cambridge Street,42.37207658,-71.08995434,318,Ames St at Broadway,42.3636929,-71.0875672,5048,Customer,1969,0
1210,10/01/19 6:53:45,10/01/19 7:13:56,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,98,Warren St at Chelsea St,42.371848,-71.060292,4533,Subscriber,1984,2
437,10/01/19 6:53:50,10/01/19 7:01:07,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,3259,Subscriber,1989,1
412,10/01/19 6:54:16,10/01/19 7:01:09,364,Tremont St at Northampton St,42.3388956,-71.08149976,26,Washington St at Waltham St,42.34155985,-71.06886953,4376,Subscriber,1987,1
546,10/01/19 6:54:27,10/01/19 7:03:33,334,Mass Ave at Hadley/Walden,42.39120972,-71.12260755,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,6005,Subscriber,1989,1
1675,10/01/19 6:54:31,10/01/19 7:22:26,342,Boylston St at Jersey St,42.34465063,-71.09732501,181,Huron Ave At Vassal Lane,42.38165061,-71.13426981,6003,Subscriber,1995,2
98,10/01/19 6:54:41,10/01/19 6:56:20,120,Beacon St at Charles St,42.356052,-71.069849,58,Mugar Way at Beacon St,42.35553628,-71.0728687,5328,Subscriber,1968,1
484,10/01/19 6:54:47,10/01/19 7:02:52,131,Jackson Square T Stop,42.32293117,-71.10014141,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624445,-71.08798563,6030,Subscriber,1991,1
1055,10/01/19 6:54:56,10/01/19 7:12:31,128,E Cottage St at Columbia Rd,42.320561,-71.06198,369,Boston Public Market,42.36254854,-71.05737358,6028,Subscriber,1997,1
1436,10/01/19 6:55:00,10/01/19 7:18:57,109,West End Park,42.36590788,-71.06446669,17,Soldiers Field Park - 111 Western Ave,42.36426344,-71.1182757,2903,Customer,1976,1
421,10/01/19 6:55:28,10/01/19 7:02:29,150,State Street at Channel Center,42.344137,-71.052608,121,W Broadway at Dorchester St,42.33595898,-71.046229,2439,Subscriber,1995,2
439,10/01/19 6:55:29,10/01/19 7:02:49,361,Deerfield St at Commonwealth Ave,42.34924377,-71.0972821,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,2126,Subscriber,1988,1
759,10/01/19 6:55:32,10/01/19 7:08:11,121,W Broadway at Dorchester St,42.33595898,-71.046229,21,Prudential Center - Belvedere St,42.34652004,-71.08065777,2536,Subscriber,1996,1
387,10/01/19 6:55:33,10/01/19 7:02:00,79,Beacon St at Washington / Kirkland,42.37842,-71.105668,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,4020,Subscriber,1988,2
544,10/01/19 6:56:12,10/01/19 7:05:17,150,State Street at Channel Center,42.344137,-71.052608,26,Washington St at Waltham St,42.34155985,-71.06886953,2994,Subscriber,1980,2
1255,10/01/19 6:56:28,10/01/19 7:17:23,78,Union Square - Somerville,42.3796581,-71.0939428,5,Northeastern University - North Parking Lot,42.341814,-71.090179,5882,Subscriber,1996,1
701,10/01/19 6:56:28,10/01/19 7:08:10,60,Charles Circle - Charles St at Cambridge St,42.36079297,-71.07118962,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,2349,Subscriber,1991,1
331,10/01/19 6:56:39,10/01/19 7:02:11,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,363,Harrison Ave at Mullins Way,42.34521562,-71.06384031,2719,Subscriber,1981,1
1266,10/01/19 6:57:13,10/01/19 7:18:19,406,Somerville City Hall Annex,42.39189812,-71.09745376,85,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927,5164,Subscriber,1992,2
542,10/01/19 6:57:33,10/01/19 7:06:35,119,South Boston Library - 646 E Broadway,42.335741,-71.03877,31,Seaport Hotel - Congress St at Seaport Ln,42.34881026,-71.04167744,5252,Subscriber,1988,1
481,10/01/19 6:57:34,10/01/19 7:05:35,189,Kendall T,42.36242784,-71.08495474,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,3774,Subscriber,1994,1
517,10/01/19 6:57:43,10/01/19 7:06:21,437,Berkshire Street at Cambridge Street,42.37207658,-71.08995434,189,Kendall T,42.36242784,-71.08495474,5582,Subscriber,1997,1
290,10/01/19 6:57:48,10/01/19 7:02:38,137,Magoun Square at Trum Field,42.398365,-71.107818,328,Grove St at Community Path,42.39638681,-71.12011306,5417,Subscriber,1990,2
287,10/01/19 6:57:55,10/01/19 7:02:43,377,Perry Park,42.37927325,-71.10341903,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,4956,Subscriber,1991,2
164,10/01/19 6:58:00,10/01/19 7:00:45,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,100,Davis Square,42.396969,-71.123024,4874,Subscriber,1986,1
412,10/01/19 6:58:07,10/01/19 7:04:59,4,Tremont St at E Berkeley St,42.345392,-71.069616,426,Surface Rd at Summer St,42.3529457,-71.05656401,4074,Subscriber,1974,1
600,10/01/19 6:58:13,10/01/19 7:08:14,19,Park Dr at Buswell St,42.347241,-71.105301,36,Copley Square - Dartmouth St at Boylston St,42.34992828,-71.07739207,4792,Subscriber,1994,1
255,10/01/19 6:58:23,10/01/19 7:02:39,413,Kennedy-Longfellow School 158 Spring St,42.36955298,-71.08579015,318,Ames St at Broadway,42.3636929,-71.0875672,5961,Subscriber,1978,1
612,10/01/19 6:58:26,10/01/19 7:08:38,94,Main St at Austin St,42.375603,-71.064608,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,5700,Subscriber,1982,1
592,10/01/19 6:58:32,10/01/19 7:08:25,196,Roxbury YMCA - Warren St at MLK Blvd,42.31787329,-71.08243078,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624445,-71.08798563,5673,Subscriber,1988,1
1324,10/01/19 6:58:56,10/01/19 7:21:00,273,Forest Hills,42.300923,-71.114249,49,Stuart St at Charles St,42.351146,-71.066289,3599,Subscriber,1987,1
998,10/01/19 6:59:01,10/01/19 7:15:39,377,Perry Park,42.37927325,-71.10341903,416,Blossom St at Charles St,42.36435589,-71.06959369,2071,Subscriber,1990,2
477,10/01/19 6:59:06,10/01/19 7:07:03,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,2574,Subscriber,1990,2
380,10/01/19 6:59:25,10/01/19 7:05:45,137,Magoun Square at Trum Field,42.398365,-71.107818,328,Grove St at Community Path,42.39638681,-71.12011306,3782,Subscriber,1991,2
898,10/01/19 6:59:47,10/01/19 7:14:46,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,2488,Subscriber,1978,1
1267,10/01/19 7:00:03,10/01/19 7:21:11,121,W Broadway at Dorchester St,42.33595898,-71.046229,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.108279,2572,Subscriber,1963,1
474,10/01/19 7:00:15,10/01/19 7:08:09,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412,-71.07657015,49,Stuart St at Charles St,42.351146,-71.066289,3446,Subscriber,1983,1
251,10/01/19 7:00:19,10/01/19 7:04:31,60,Charles Circle - Charles St at Cambridge St,42.36079297,-71.07118962,72,One Broadway / Kendall Sq at Main St / 3rd St,42.36224179,-71.08311072,6118,Subscriber,1978,1
244,10/01/19 7:00:25,10/01/19 7:04:29,52,Newbury St at Hereford St,42.348717,-71.085954,36,Copley Square - Dartmouth St at Boylston St,42.34992828,-71.07739207,5066,Customer,2001,1
1030,10/01/19 7:00:37,10/01/19 7:17:48,128,E Cottage St at Columbia Rd,42.320561,-71.06198,35,Arch St at Franklin St,42.35533502,-71.05822917,2263,Subscriber,1965,1
790,10/01/19 7:01:03,10/01/19 7:14:13,9,Commonwealth Ave at Agganis Way,42.35169202,-71.11903489,361,Deerfield St at Commonwealth Ave,42.34924377,-71.0972821,3938,Subscriber,1983,1
807,10/01/19 7:01:03,10/01/19 7:14:31,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,5165,Subscriber,1968,1
253,10/01/19 7:01:25,10/01/19 7:05:38,199,Upham's Corner T Stop - Magnolia St at Dudley St,42.31869734,-71.06978148,128,E Cottage St at Columbia Rd,42.320561,-71.06198,3959,Subscriber,1973,1
246,10/01/19 7:01:28,10/01/19 7:05:34,112,Clarendon Hill at Broadway,42.406302,-71.132446,100,Davis Square,42.396969,-71.123024,5808,Subscriber,1993,1
400,10/01/19 7:01:46,10/01/19 7:08:26,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,5716,Subscriber,1986,1
844,10/01/19 7:02:12,10/01/19 7:16:17,374,Tremont St at Hamilton Pl,42.35668335,-71.06166646,361,Deerfield St at Commonwealth Ave,42.34924377,-71.0972821,6153,Subscriber,1989,1
2082,10/01/19 7:02:15,10/01/19 7:36:57,369,Boston Public Market,42.36254854,-71.05737358,9,Commonwealth Ave at Agganis Way,42.35169202,-71.11903489,3680,Subscriber,1958,2
890,10/01/19 7:02:20,10/01/19 7:17:10,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,117,Binney St / Sixth St,42.36608797,-71.08633604,5764,Subscriber,1992,2
475,10/01/19 7:02:20,10/01/19 7:10:15,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193,-71.04436085,6074,Subscriber,1995,2
445,10/01/19 7:02:26,10/01/19 7:09:52,70,Harvard Kennedy School at Bennett St / Eliot St,42.3722168,-71.12188071,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,6011,Subscriber,1972,2
889,10/01/19 7:03:19,10/01/19 7:18:09,398,75 Binney St,42.36550729,-71.0801376,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,2420,Subscriber,1993,1
393,10/01/19 7:03:22,10/01/19 7:09:55,29,Innovation Lab - 125 Western Ave at Batten Way,42.363732,-71.124565,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,3987,Subscriber,1991,1
493,10/01/19 7:03:30,10/01/19 7:11:44,161,W Broadway at D St,42.3391085,-71.0514432,24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193,-71.04436085,5086,Subscriber,1995,1
283,10/01/19 7:03:59,10/01/19 7:08:43,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,180,Mt Auburn,42.37478629,-71.13320231,3327,Subscriber,1989,1
854,10/01/19 7:04:05,10/01/19 7:18:20,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,189,Kendall T,42.36242784,-71.08495474,4713,Subscriber,1983,1
755,10/01/19 7:04:14,10/01/19 7:16:50,26,Washington St at Waltham St,42.34155985,-71.06886953,43,Rowes Wharf at Atlantic Ave,42.357143,-71.050699,2815,Subscriber,1962,1
1053,10/01/19 7:04:24,10/01/19 7:21:57,66,Allston Green District - Griggs St at Commonwealth Ave,42.34922469,-71.13275303,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,4921,Subscriber,1994,2
384,10/01/19 7:04:54,10/01/19 7:11:19,318,Ames St at Broadway,42.3636929,-71.0875672,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,5048,Subscriber,1995,1
732,10/01/19 7:04:55,10/01/19 7:17:07,139,Dana Park,42.36178044,-71.10809952,139,Dana Park,42.36178044,-71.10809952,2159,Subscriber,1962,2
642,10/01/19 7:05:18,10/01/19 7:16:00,6,Cambridge St at Joy St,42.36121165,-71.0653062,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,3520,Subscriber,1991,2
449,10/01/19 7:05:23,10/01/19 7:12:52,5,Northeastern University - North Parking Lot,42.341814,-71.090179,14,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,42.33741748,-71.10286117,5525,Subscriber,1998,2
445,10/01/19 7:05:24,10/01/19 7:12:50,403,Marion St at Harvard St,42.33978053,-71.1213335,14,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,42.33741748,-71.10286117,3589,Subscriber,1992,1
1170,10/01/19 7:05:27,10/01/19 7:24:57,361,Deerfield St at Commonwealth Ave,42.34924377,-71.0972821,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,2759,Subscriber,1997,1
503,10/01/19 7:05:35,10/01/19 7:13:58,39,Washington St at Rutland St,42.3385146,-71.07404083,81,Chinatown T Stop,42.352409,-71.062679,2229,Subscriber,1997,2
1184,10/01/19 7:05:38,10/01/19 7:25:23,94,Main St at Austin St,42.375603,-71.064608,42,Boylston St at Arlington St,42.3525878,-71.06764905,2818,Subscriber,1991,1
1067,10/01/19 7:06:01,10/01/19 7:23:49,329,Washington St at Myrtle St,42.38169983,-71.08377589,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,6123,Subscriber,1988,1
898,10/01/19 7:06:05,10/01/19 7:21:03,33,Kenmore Square,42.348706,-71.097009,141,Kendall Street,42.36356016,-71.08216792,2408,Subscriber,1972,1
1112,10/01/19 7:06:05,10/01/19 7:24:38,171,Bunker Hill Community College,42.37408991,-71.06905997,361,Deerfield St at Commonwealth Ave,42.34924377,-71.0972821,5122,Subscriber,1969,1
1470,10/01/19 7:06:08,10/01/19 7:30:39,36,Copley Square - Dartmouth St at Boylston St,42.34992828,-71.07739207,136,ID Building West,42.344796,-71.031614,5066,Customer,1969,0
1449,10/01/19 7:06:19,10/01/19 7:30:29,36,Copley Square - Dartmouth St at Boylston St,42.34992828,-71.07739207,136,ID Building West,42.344796,-71.031614,5745,Customer,1969,0
396,10/01/19 7:06:25,10/01/19 7:13:01,57,Columbus Ave at Massachusetts Ave,42.34054262,-71.08138848,81,Chinatown T Stop,42.352409,-71.062679,4100,Subscriber,1990,1
956,10/01/19 7:06:34,10/01/19 7:22:30,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412,-71.07657015,117,Binney St / Sixth St,42.36608797,-71.08633604,5385,Subscriber,1974,1
401,10/01/19 7:06:37,10/01/19 7:13:18,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412,-71.07657015,39,Washington St at Rutland St,42.3385146,-71.07404083,5975,Subscriber,1988,1
624,10/01/19 7:06:47,10/01/19 7:17:12,33,Kenmore Square,42.348706,-71.097009,177,University Park,42.36264779,-71.10006094,1284,Subscriber,1979,1
461,10/01/19 7:06:52,10/01/19 7:14:34,131,Jackson Square T Stop,42.32293117,-71.10014141,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624445,-71.08798563,3354,Subscriber,1991,1
318,10/01/19 7:06:59,10/01/19 7:12:17,360,Bartlett St at John Elliot Sq,42.3294633,-71.0901582,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624445,-71.08798563,2733,Subscriber,1999,1
1168,10/01/19 7:07:06,10/01/19 7:26:34,113,Andrew T Stop - Dorchester Ave at Dexter St,42.33047365,-71.05701685,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,2916,Subscriber,1994,1
1114,10/01/19 7:07:14,10/01/19 7:25:49,138,Newmarket Square T Stop - Massachusetts Ave at Newmarket Square,42.326599,-71.066498,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.108279,4755,Subscriber,1985,1
2178,10/01/19 7:07:20,10/01/19 7:43:39,128,E Cottage St at Columbia Rd,42.320561,-71.06198,403,Marion St at Harvard St,42.33978053,-71.1213335,4678,Subscriber,1993,2
212,10/01/19 7:07:20,10/01/19 7:10:53,189,Kendall T,42.36242784,-71.08495474,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,3712,Subscriber,1994,2
1006,10/01/19 7:07:23,10/01/19 7:24:09,359,One Brigham Circle,42.3339227,-71.10446509,117,Binney St / Sixth St,42.36608797,-71.08633604,2412,Subscriber,1994,1
640,10/01/19 7:07:40,10/01/19 7:18:20,60,Charles Circle - Charles St at Cambridge St,42.36079297,-71.07118962,177,University Park,42.36264779,-71.10006094,2628,Subscriber,1992,1
1161,10/01/19 7:07:46,10/01/19 7:27:07,69,Coolidge Corner - Beacon St at Centre St,42.341598,-71.123338,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,2292,Customer,1979,1
727,10/01/19 7:07:50,10/01/19 7:19:57,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412,-71.07657015,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,4408,Subscriber,1968,1
447,10/01/19 7:08:05,10/01/19 7:15:33,161,W Broadway at D St,42.3391085,-71.0514432,7,Fan Pier,42.35339051,-71.0445714,2527,Subscriber,1990,1
471,10/01/19 7:08:07,10/01/19 7:15:59,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,3259,Subscriber,1979,2
487,10/01/19 7:08:22,10/01/19 7:16:30,192,Purchase St at Pearl St,42.354659,-71.053181,374,Tremont St at Hamilton Pl,42.35668335,-71.06166646,5890,Subscriber,1970,1
915,10/01/19 7:08:27,10/01/19 7:23:43,21,Prudential Center - Belvedere St,42.34652004,-71.08065777,11,Longwood Ave at Binney St,42.338629,-71.1065,4531,Subscriber,1958,1
133,10/01/19 7:08:39,10/01/19 7:10:53,6,Cambridge St at Joy St,42.36121165,-71.0653062,416,Blossom St at Charles St,42.36435589,-71.06959369,4474,Subscriber,1992,1
985,10/01/19 7:08:44,10/01/19 7:25:10,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412,-71.07657015,227,Silber Way,42.349496,-71.10057592,5973,Subscriber,1962,1
373,10/01/19 7:08:47,10/01/19 7:15:00,120,Beacon St at Charles St,42.356052,-71.069849,61,Boylston St at Fairfield St,42.348762,-71.082383,5541,Subscriber,1991,1
